Registration_ID,Registration_Date,Year,Month,Quarter,State,District,RTO,Latitude,Longitude,Manufacturer,Model,Vehicle_Category,Vehicle_Class,Fuel_Type,Battery_kWh,Range_km,Charging_Type,Price_INR,Subsidy_INR,Registration_Count,Market_Share,YoY_Growth,MoM_Growth,Charging_Stations,Fuel_Price,State_GDP_BnINR,Population_Million,Urbanization_Rate,Temperature_C,Festival,Sales_Target
114197,2023-05-28,2023,5,2,Maharashtra,Pune,PUN88,14.9706,88.1345,Hyundai,Creta EV,4W,Passenger,Pure EV,35.6,550.1,Bharat DC,2428678,102924.0,374,4.68,30.5,13.0,2317,105.16,29426.3,156.93,69.95,15.2,Onam,364
114198,2023-12-08,2023,12,4,Tamil Nadu,Chennai,CHE36,29.3093,90.2935,Ola electric,S1 Pro,2W,Scooter,Pure EV,3.1,176.3,CCS2,108134,12287.0,445,13.4,34.29,9.19,1291,93.34,18650.7,231.78,95.95,13.8,Onam,132
114199,2025-02-03,2025,2,1,Kerala,Kochi,KOC64,21.1935,79.9009,Mahindra,BE 6,4W,Passenger,Pure EV,76.1,186.9,Bharat DC,3512191,272815.0,59,13.4,10.37,14.49,674,91.37,9604.1,202.39,26.84,32.7,Holi,148
114200,2024-10-17,2024,10,4,Delhi,New Delhi,NEW22,26.5817,96.995,BYD,Atto 3,4W,Passenger,Pure EV,26.1,635.2,Bharat DC,3035619,146037.0,89,17.3,-8.74,12.95,490,104.17,15949.8,52.17,62.81,19.4,Diwali,129
114201,2023-02-14,2023,2,1,Kerala,Kochi,KOC75,29.6178,77.7708,Bajaj,Chetak,2W,Scooter,Pure EV,2.6,97.3,CCS2,132088,11143.0,123,23.16,44.46,-0.52,448,102.86,14718.6,151.77,21.47,20.3,Onam,308
114202,2023-08-05,2023,8,3,Telangana,Hyderabad,HYD87,20.3244,86.0342,Mahindra,XUV400,4W,Passenger,Pure EV,18.2,457.1,CCS2,4183830,214691.0,110,10.56,15.91,6.02,1032,104.97,21248.0,249.68,53.66,26.6,Onam,99
114203,2022-05-16,2022,5,2,Tamil Nadu,Chennai,CHE90,13.3318,80.3033,Bajaj,Chetak,2W,Scooter,Pure EV,4.1,156.3,DC Fast,134842,10412.0,186,11.9,33.8,-7.33,103,92.53,26326.4,94.07,97.94,21.9,Navratri,483
114204,2024-08-20,2024,8,3,Telangana,Hyderabad,HYD55,29.3302,75.7928,Ola Electric,S1 Pro,2W,Scooter,Pure EV,4.3,135.7,Bharat DC,91927,3484.0,146,11.3,4.39,10.29,665,105.77,27307.8,226.61,89.9,39.1,Pongal,327
114205,2022-09-14,2022,9,3,Uttar Pradesh,Lucknow,LUC85,33.1478,75.1904,Mahindra,XUV400,4W,Passenger,Pure EV,64.6,491.3,DC Fast,3035071,284018.0,221,5.7,24.67,-3.93,1268,93.05,19785.8,146.73,48.28,36.0,Pongal,93
114206,2026-08-28,2026,8,3,West Bengal,Kolkata,KOL27,34.3453,86.7219,MG,Comet EV,4W,Passenger,Pure EV,45.9,320.2,DC Fast,3106728,204880.0,413,15.41,27.52,-4.09,1722,107.12,17225.8,55.85,67.42,39.7,Navratri,414
114207,2023-12-03,2023,12,4,Kerala,Kochi,KOC75,13.65,93.912,Mahindra,XUV400,4W,Passenger,Pure EV,26.3,450.7,CCS2,1788576,125077.0,15,10.14,36.35,-3.15,978,105.55,16487.1,145.11,46.18,29.2,,442
114208,2024-01-21,2024,1,1,West Bengal,Kolkata,KOL34,26.1709,76.6813,MG,Windsor EV,4W,Passenger,Pure EV,66.6,393.0,Bharat DC,2413026,131962.0,84,19.97,-9.19,12.01,2459,102.14,624.5,235.12,89.31,33.8,Christmas,458
114209,2022-07-26,2022,7,3,Delhi,New Delhi,NEW25,21.7042,84.7474,TVS,iQube,2W,Scooter,Pure EV,3.7,87.9,AC,143717,10623.0,20,20.55,9.82,14.98,126,108.67,12925.0,75.56,20.67,35.9,Holi,336
114210,2022-07-07,2022,7,3,Karnataka,Bengaluru,BEN95,34.5365,76.2168,Hyundai,Creta EV,4W,Passenger,Pure EV,40.7,562.5,CCS2,2566392,222887.0,162,3.6,48.38,9.25,277,105.74,6420.9,63.75,59.38,18.2,Holi,112
114211,2022-12-10,2022,12,4,Delhi,New Delhi,NEW82,27.0117,83.6932,TVS,iQube,2W,Scooter,Pure EV,2.6,121.8,Bharat DC,164991,13934.0,207,14.43,21.69,-5.39,1339,106.24,30783.4,228.28,75.37,37.5,Eid,164
114212,2023-03-10,2023,3,1,Maharashtra,Pune,PUN21,24.6512,89.2135,Bajaj,Chetak,2W,Scooter,Pure EV,3.0,192.2,AC,145307,9164.0,69,10.23,52.81,8.86,1993,93.85,7932.5,18.08,51.2,15.3,Christmas,318
114213,2025-09-07,2025,9,3,West Bengal,Kolkata,KOL25,16.0696,70.5579,Hyundai,Creta EV,4W,Passenger,Pure EV,29.4,402.8,CCS2,1787994,206099.0,435,18.87,16.05,12.41,1153,95.65,4250.1,238.86,44.17,17.8,Navratri,411
114214,2022-09-07,2022,9,3,Gujarat,Ahmedabad,AHM11,23.6154,73.8421,TVS,iQube,2W,Scooter,Pure EV,4.9,173.8,DC Fast,176717,15920.0,47,20.17,6.17,-6.73,1125,103.67,29623.3,75.32,46.1,13.4,Holi,75
114215,2025-11-24,2025,11,4,Maharashtra,Pune,PUN70,18.0034,89.4893,Tata,Nexon EV,4W,Passenger,Pure EV,22.9,336.6,DC Fast,3330001,196621.0,265,9.39,32.73,-4.29,62,103.98,15807.0,216.03,35.91,20.1,Holi,462
114216,2023-08-20,2023,8,3,Kerala,Kochi,KOC10,25.6813,68.9201,MG,ZS EV,4W,Passenger,Pure EV,33.8,415.4,DC Fast,3323519,,345,2.89,49.59,12.95,184,103.69,14828.2,224.52,66.64,32.4,Onam,106
114217,2022-01-23,2022,1,1,Gujarat,Ahmedabad,AHM49,8.1987,88.6951,Bajaj,Chetak,2W,Scooter,Pure EV,3.9,194.6,CCS2,98697,8469.0,15,6.33,22.65,8.2,1795,92.16,9987.4,13.82,69.84,22.4,Navratri,315
114218,2022-09-19,2022,9,3,Delhi,New Delhi,NEW45,9.3656,77.803,TVS,iQube,2W,Scooter,Pure EV,3.7,128.7,DC Fast,133703,15475.0,251,1.81,1.67,10.51,1849,88.02,5948.8,73.29,84.79,33.0,Holi,175
114219,2025-02-20,2025,2,1,Kerala,Kochi,KOC41,8.1551,82.8113,Mahindra,XUV400,4W,Passenger,Pure EV,20.2,341.1,CCS2,2051674,44051.0,223,13.03,17.16,11.04,832,103.3,7206.5,107.39,45.48,18.3,Navratri,193
114220,2026-11-08,2026,11,4,Maharashtra,Pune,PUN14,21.4531,95.1006,Tata Motors,Curvv EV,4W,Passenger,Pure EV,51.1,320.0,AC,3154447,115789.0,31,19.98,15.21,-2.28,2460,95.26,12769.5,216.7,96.81,,,452
114221,2024-04-10,2024,4,2,Rajasthan,Jaipur,JAI54,24.576,84.9802,Mahindra,XUV400,4W,Passenger,Pure EV,74.9,214.7,Bharat DC,2565103,156953.0,143,0.32,20.29,8.36,2468,90.0,33041.1,170.97,67.07,40.8,Pongal,221
114222,2025-03-25,2025,3,1,Maharashtra,Pune,PUN10,31.5602,85.3223,Ather,Rizta,2W,Scooter,Pure EV,3.3,152.8,DC Fast,130286,7125.0,236,0.63,8.66,16.61,258,94.57,14448.1,56.99,90.0,26.0,Holi,267
114223,2023-10-06,2023,10,4,Maharashtra,Pune,PUN95,18.1891,84.8813,TVS,iQube,2W,Scooter,Pure EV,3.5,201.3,CCS2,105307,10594.0,71,9.85,54.81,-6.54,2466,101.26,10417.8,146.32,79.72,29.9,Navratri,188
114224,2024-04-16,2024,4,2,Karnataka,Bengaluru,BEN40,28.9611,92.1167,BYD,Seal,4W,Passenger,Pure EV,52.7,588.2,DC Fast,2353006,99462.0,31,10.41,-4.85,17.43,2478,103.28,26638.6,164.06,84.41,14.8,Holi,490
114225,2026-05-14,2026,5,2,Rajasthan,Jaipur,JAI26,34.6567,85.6002,TVS,iQube,2W,Scooter,Pure EV,2.9,81.4,AC,155639,5929.0,86,22.71,7.07,6.58,164,94.32,6938.3,218.17,38.79,30.1,Holi,57
114226,2023-11-21,2023,11,4,West Bengal,Kolkata,KOL79,10.1319,94.7866,Tata Motors,Nexon EV,4W,Passenger,Pure EV,72.1,,DC Fast,2322022,160466.0,431,13.09,10.19,16.28,1165,103.98,20319.7,170.58,24.02,21.5,Navratri,87
114227,2024-04-12,2024,4,2,Karnataka,Bengaluru,BEN63,15.033,92.0267,Bajaj,Chetak,2W,Scooter,Pure EV,3.0,144.0,AC,118625,5822.0,399,19.47,38.62,15.53,862,96.62,32040.6,186.02,90.6,29.7,Christmas,102
114228,2025-06-04,2025,6,2,Rajasthan,Jaipur,JAI46,9.9926,86.9127,Bajaj,Chetak,2W,Scooter,Pure EV,3.6,120.6,Bharat DC,163605,8052.0,67,18.17,14.18,8.23,669,102.74,9927.0,90.15,51.86,41.5,Onam,183
114229,2026-05-11,2026,5,2,Rajasthan,Jaipur,JAI72,18.0897,77.827,Hyundai,Ioniq 5,4W,Passenger,Pure EV,63.1,330.4,AC,1672030,108660.0,416,4.97,36.49,13.79,2498,103.82,28527.0,237.63,74.64,28.6,Pongal,414
114230,2025-01-28,2025,1,1,West Bengal,Kolkata,KOL78,26.5791,81.3736,Ather,450X,2W,Scooter,Pure EV,4.1,123.1,CCS2,112291,11683.0,296,20.51,25.2,0.17,272,92.54,24778.4,74.53,43.11,30.8,Pongal,286
114231,2025-12-17,2025,12,4,Kerala,Kochi,KOC54,14.3,94.5056,BYD,Atto 3,4W,Passenger,Pure EV,69.5,189.3,DC Fast,3776322,263881.0,264,23.41,50.12,3.99,1690,88.65,32189.7,143.34,52.84,30.9,Pongal,238
114232,2025-10-22,2025,10,4,West Bengal,Kolkata,KOL17,15.8787,74.2915,MG,Windsor EV,4W,Passenger,Pure EV,43.6,289.7,CCS2,3013436,100859.0,265,6.83,23.42,8.22,373,103.82,3490.1,247.19,24.79,24.9,Eid,350
114233,2023-09-08,2023,9,3,Karnataka,Bengaluru,BEN29,13.3533,79.3563,Mahindra,XUV400,4W,Passenger,Pure EV,55.5,360.4,AC,1819920,113166.0,278,3.35,-8.52,9.51,2079,93.12,33536.3,187.33,55.8,28.1,Holi,420
114234,2023-01-27,2023,1,1,Delhi,New Delhi,NEW24,24.3944,84.6789,TVS,iQube,2W,Scooter,Pure EV,3.6,175.9,Bharat DC,145833,3552.0,192,15.91,19.66,6.19,2418,109.64,3353.0,183.84,51.39,13.9,Onam,368
114235,2023-03-25,2023,3,1,Karnataka,Bengaluru,BEN96,30.4651,85.3874,Ather,450X,2W,Scooter,Pure EV,4.4,123.1,AC,143265,11050.0,325,20.53,45.48,-5.65,2090,105.57,34023.7,46.77,36.64,41.3,,279
114236,2026-04-03,2026,4,2,West Bengal,Kolkata,KOL38,23.1613,80.0996,TVS,iQube,2W,Scooter,Pure EV,3.4,184.2,DC Fast,128104,14205.0,48,11.88,-1.5,14.81,382,99.46,28104.1,175.68,29.33,24.4,,289
114237,2026-01-28,2026,1,1,Maharashtra,Pune,PUN47,15.3723,83.94,MG,ZS EV,4W,Passenger,Pure EV,80.8,457.6,AC,2366253,105602.0,327,20.33,18.91,14.2,781,98.86,3720.9,35.34,43.45,20.8,Holi,232
114238,2022-05-18,2022,5,2,Gujarat,Ahmedabad,AHM68,27.0432,86.4327,TVS,iQube,2W,Scooter,Pure EV,3.0,103.2,AC,169391,18466.0,370,5.78,41.45,-6.89,1529,106.07,23013.7,124.26,33.04,19.6,Navratri,214
114239,2026-06-13,2026,6,2,Kerala,Kochi,KOC41,24.5946,93.4734,Tata Motors,Tiago EV,4W,Passenger,Pure EV,34.6,432.1,AC,2542006,277814.0,363,0.66,35.06,0.07,2459,98.43,29350.5,83.31,27.5,17.1,Christmas,355
114240,2026-04-03,2026,4,2,Rajasthan,Jaipur,JAI45,32.1877,91.7225,TVS,iQube,2W,Scooter,Pure EV,4.4,151.1,Bharat DC,130892,5835.0,59,24.18,29.28,-7.45,820,107.06,19611.3,234.54,47.18,19.1,Pongal,133
114241,2024-06-04,2024,6,2,Telangana,Hyderabad,HYD08,9.891,73.4304,Hyundai,Ioniq 5,4W,Passenger,Pure EV,72.2,566.8,AC,3403958,137337.0,111,25.0,-5.87,-3.85,915,109.82,21747.1,34.29,85.66,16.2,Holi,81
114242,2026-12-12,2026,12,4,Gujarat,Ahmedabad,AHM51,15.0183,71.3399,Ather,Rizta,2W,Scooter,Pure EV,2.5,155.6,DC Fast,162486,17228.0,450,14.08,30.37,6.54,2489,110.82,10561.2,161.98,87.81,32.1,,460
114243,2023-12-20,2023,12,4,Rajasthan,Jaipur,JAI65,23.3407,87.9129,Mahindra,XUV400,4W,Passenger,Pure EV,42.7,224.3,Bharat DC,2899436,343692.0,130,22.6,15.58,17.92,1468,88.22,16585.1,198.73,27.58,27.7,,136
114244,2025-09-14,2025,9,3,Karnataka,Bengaluru,BEN32,25.4474,75.7711,TVS,iQube,2W,Scooter,Pure EV,3.5,207.9,DC Fast,175814,14803.0,305,9.17,51.65,10.74,133,89.96,21747.5,91.23,38.9,38.8,Christmas,302
114245,2024-07-27,2024,7,3,Rajasthan,Jaipur,JAI72,8.4755,76.1364,BYD,Atto 3,4W,Passenger,Pure EV,68.0,357.8,Bharat DC,3219155,269812.0,6,17.91,9.8,6.74,602,104.54,13003.4,151.99,25.65,20.5,,93
114246,2025-04-03,2025,4,2,Rajasthan,Jaipur,JAI90,29.4176,77.5903,MG,Windsor EV,4W,Passenger,Pure EV,80.1,626.1,Bharat DC,2409470,87755.0,155,21.2,-3.5,9.0,519,102.0,1948.8,159.19,22.23,36.7,Diwali,368
114247,2024-05-04,2024,5,2,Maharashtra,Pune,PUN81,9.9749,96.6692,TVS,iQube,2W,Scooter,Pure EV,4.0,167.4,Bharat DC,172729,15657.0,156,18.38,12.96,-4.62,2040,107.03,26360.2,35.43,83.29,20.2,Holi,180
114248,2022-06-19,2022,6,2,Uttar Pradesh,Lucknow,LUC33,20.295,91.575,Bajaj,Chetak,2W,Scooter,Pure EV,3.0,149.6,AC,114260,7765.0,74,21.25,50.35,12.65,63,108.58,5905.1,53.3,88.35,13.6,Holi,407
114249,2025-09-16,2025,9,3,Tamil Nadu,Chennai,CHE07,16.4464,85.5915,Mahindra,XUV400,4W,Passenger,Pure EV,30.9,407.3,AC,1339823,114613.0,242,24.21,49.72,14.19,157,110.7,34253.7,55.62,87.76,40.9,Eid,371
114250,2022-01-23,2022,1,1,Uttar Pradesh,Lucknow,LUC47,21.9968,91.1941,TVS,iQube,2W,Scooter,Pure EV,4.1,117.7,AC,132179,4005.0,276,20.19,10.18,-1.26,1028,110.57,6096.9,153.21,75.4,16.5,Pongal,324
114251,2024-01-05,2024,1,1,Delhi,New Delhi,NEW28,18.6718,80.8394,TVS,iQube,2W,Scooter,Pure EV,3.4,170.6,CCS2,167362,12509.0,243,9.37,48.25,1.78,1299,88.4,34967.1,147.43,27.86,15.0,Christmas,324
114252,2024-06-04,2024,6,2,Tamil Nadu,Chennai,CHE48,17.9815,82.3426,Bajaj,Chetak,2W,Scooter,Pure EV,4.9,213.2,CCS2,165864,16135.0,375,8.76,-8.84,-7.5,1200,97.09,10572.2,238.11,27.51,33.9,,107
114253,2023-06-26,2023,6,2,Rajasthan,Jaipur,JAI01,31.5701,86.6529,Bajaj,Chetak,2W,Scooter,Pure EV,2.8,148.5,Bharat DC,177904,9720.0,305,9.81,32.26,17.93,1307,106.71,10931.9,196.43,76.51,22.4,Holi,153
114254,2024-10-25,2024,10,4,Gujarat,Ahmedabad,AHM81,13.2229,86.666,Ather,Rizta,2W,Scooter,Pure EV,2.8,160.4,CCS2,95922,,292,16.9,30.15,-4.2,446,105.69,2917.0,127.47,36.83,29.7,Christmas,149
114255,2026-03-24,2026,3,1,Rajasthan,Jaipur,JAI82,28.157,90.255,mahindra,XUV400,4W,Passenger,Pure EV,58.0,496.6,Bharat DC,4198289,126465.0,334,5.45,25.51,-4.1,2090,91.71,29768.1,79.07,58.24,14.7,Navratri,268
114256,2025-08-01,2025,8,3,Maharashtra,Pune,PUN04,27.3878,83.2924,Bajaj,Chetak,2W,Scooter,Pure EV,2.9,185.7,AC,161196,18884.0,117,20.4,34.87,-6.29,1667,92.29,30731.5,104.7,78.32,23.0,Eid,191
114257,2024-11-08,2024,11,4,West Bengal,Kolkata,KOL15,33.789,86.9554,Ola Electric,S1 Pro,2W,Scooter,Pure EV,2.9,175.9,Bharat DC,108665,11922.0,103,15.88,3.57,-6.23,2454,94.42,27594.2,204.72,38.21,18.8,,277
114258,2022-04-17,2022,4,2,Telangana,Hyderabad,HYD27,9.9738,70.6945,Ather,Rizta,2W,Scooter,Pure EV,2.8,112.1,Bharat DC,112393,6800.0,221,10.33,20.72,-3.73,828,105.11,6502.6,111.11,25.86,40.3,Diwali,245
114259,2023-02-10,2023,2,1,Maharashtra,Pune,PUN66,9.3205,88.912,TVS,iQube,2W,Scooter,Pure EV,5.0,110.8,Bharat DC,124850,3724.0,90,22.75,-1.06,4.93,2081,100.05,19745.0,82.62,48.5,36.0,Christmas,203
114260,2026-06-02,2026,6,2,Karnataka,Bengaluru,BEN78,26.5207,71.385,Mahindra,XUV400,4W,Passenger,Pure EV,75.0,631.8,CCS2,3685790,224338.0,385,2.0,31.76,15.23,2281,108.94,17902.2,212.94,85.92,39.3,,385
114261,2025-02-08,2025,2,1,Delhi,New Delhi,NEW77,34.9477,69.7958,Bajaj,Chetak,2W,Scooter,Pure EV,3.1,173.0,CCS2,100363,3116.0,32,17.45,52.73,14.29,895,93.33,11982.5,83.99,89.76,32.2,,387
114262,2022-02-22,2022,2,1,Karnataka,Bengaluru,BEN29,17.0634,72.8825,Hyundai,Ioniq 5,4W,Passenger,Pure EV,56.3,359.5,DC Fast,855003,23298.0,387,21.9,-6.6,17.78,1564,109.61,31640.5,202.98,29.39,22.8,Pongal,76
114263,2023-10-11,2023,10,4,Telangana,Hyderabad,HYD63,9.9692,82.3269,Ola Electric,S1 X,2W,Scooter,Pure EV,2.8,158.1,AC,107659,3099.0,344,5.39,10.29,-7.18,2086,109.16,23302.0,77.43,79.38,39.8,Diwali,355
114264,2025-06-17,2025,6,2,Tamil Nadu,Chennai,CHE11,10.1429,73.3532,Ola Electric,S1 X,2W,Scooter,Pure EV,4.5,185.0,AC,131745,7370.0,423,16.67,22.26,-7.97,1886,96.0,13623.4,212.63,65.84,15.0,Christmas,58
114265,2025-05-19,2025,5,2,Gujarat,Ahmedabad,AHM39,34.8057,93.3583,Bajaj,Chetak,2W,Scooter,Pure EV,,129.4,DC Fast,139643,3262.0,253,21.89,6.98,-2.27,378,105.98,23897.7,219.47,24.2,15.7,Diwali,54
114266,2023-06-19,2023,6,2,Maharashtra,Pune,PUN40,17.5283,69.9712,MG,Comet EV,4W,Passenger,Pure EV,21.2,505.2,DC Fast,1146998,59281.0,136,1.74,25.93,-1.77,2276,100.46,32780.9,59.68,86.18,34.7,Navratri,179
114267,2025-12-09,2025,12,4,West Bengal,Kolkata,KOL82,32.4695,91.4974,TVS,iQube,2W,Scooter,Pure EV,2.9,205.9,AC,177461,19105.0,435,23.77,52.02,17.84,921,91.05,18686.8,129.23,92.36,20.4,Onam,407
114268,2023-08-11,2023,8,3,Telangana,Hyderabad,HYD01,22.2861,88.4001,Bajaj,Chetak,2W,Scooter,Pure EV,5.0,96.0,AC,179606,16471.0,234,2.6,20.14,6.2,2010,95.53,18581.5,59.83,37.76,15.0,Holi,349
114269,2025-12-20,2025,12,4,Telangana,Hyderabad,HYD87,17.6755,90.3129,Mahindra,BE 6,4W,Passenger,Pure EV,48.6,352.7,Bharat DC,3417474,377320.0,145,18.6,39.95,4.02,96,105.92,22782.2,175.77,26.94,29.5,Christmas,221
114270,2025-05-07,2025,5,2,Tamil Nadu,Chennai,CHE98,10.5493,81.5834,MG,Windsor EV,4W,Passenger,Pure EV,34.8,463.6,Bharat DC,1875736,179386.0,238,19.29,3.67,-1.62,1486,88.69,10212.6,187.73,92.23,27.1,Diwali,175
114271,2022-12-10,2022,12,4,Tamil Nadu,Chennai,CHE73,11.2186,74.0857,MG,ZS EV,4W,Passenger,Pure EV,78.1,,CCS2,896119,21812.0,171,7.57,29.25,12.64,2238,106.7,16883.8,33.78,57.58,25.8,Navratri,163
114272,2025-02-14,2025,2,1,Maharashtra,Pune,PUN10,19.1619,83.1668,BYD,Atto 3,4W,Passenger,Pure EV,45.3,367.3,DC Fast,705302,26509.0,276,11.1,18.77,4.49,1442,99.28,26934.9,158.78,41.74,17.4,Pongal,232
114273,2026-02-22,2026,2,1,Uttar Pradesh,Lucknow,LUC90,23.3937,74.6337,MG,Windsor EV,4W,Passenger,Pure EV,,439.1,CCS2,1503980,95816.0,114,5.36,6.38,6.3,598,88.41,26300.8,60.37,73.62,41.2,Christmas,171
114274,2023-10-11,2023,10,4,Kerala,Kochi,KOC71,17.2235,93.8325,Hyundai,Creta EV,4W,Passenger,Pure EV,57.2,598.8,Bharat DC,2592639,75774.0,339,14.57,15.66,15.81,1232,93.83,11724.4,115.15,32.88,28.2,,98
114275,2024-04-24,2024,4,2,Rajasthan,Jaipur,JAI39,20.6233,71.2917,Mahindra,XUV400,4W,Passenger,Pure EV,55.4,238.1,AC,3810945,93779.0,337,24.61,35.42,-2.53,1909,104.97,28297.1,112.15,39.97,37.3,Eid,219
114276,2024-06-16,2024,6,2,Karnataka,Bengaluru,BEN15,14.4283,92.036,BYD,Seal,4W,Passenger,Pure EV,28.6,392.6,Bharat DC,2233192,238846.0,173,5.7,2.31,2.1,1911,95.91,19683.6,62.21,77.95,19.7,Diwali,492
114277,2024-06-21,2024,6,2,Maharashtra,Pune,PUN28,20.6874,85.7425,ATHER,450X,2W,Scooter,Pure EV,2.6,187.4,DC Fast,106128,11848.0,239,13.85,17.58,14.41,2131,109.03,17256.8,119.29,29.35,38.7,Eid,291
114278,2023-01-27,2023,1,1,Uttar Pradesh,Lucknow,LUC19,27.5263,77.1894,Tata Motors,Nexon EV,4W,Passenger,Pure EV,80.3,199.8,Bharat DC,2322849,68209.0,198,17.68,41.15,7.53,1107,104.57,25869.3,6.3,37.98,20.4,Diwali,92
114279,2026-09-03,2026,9,3,Delhi,New Delhi,NEW25,23.3962,81.9228,Ola Electric,S1 X,2W,Scooter,Pure EV,2.8,209.2,Bharat DC,139938,10298.0,154,1.3,39.22,15.09,1320,94.83,27741.9,130.62,79.25,15.1,Navratri,161
114280,2023-05-05,2023,5,2,Maharashtra,Pune,PUN84,16.515,85.0202,Tata Motors,Punch EV,4W,Passenger,Pure EV,59.2,188.6,AC,3855593,237853.0,226,9.29,42.76,5.83,605,91.23,13921.0,217.3,48.52,23.9,Holi,444
114281,2023-07-11,2023,7,3,West Bengal,Kolkata,KOL74,29.0521,93.3061,Bajaj,Chetak,2W,Scooter,Pure EV,2.7,216.7,AC,135039,4997.0,208,14.1,27.79,-6.08,159,94.22,14273.0,209.17,38.66,30.5,Christmas,309
114282,2022-03-23,2022,3,1,Delhi,New Delhi,NEW85,21.7027,94.3153,Hyundai,Creta EV,4W,Passenger,Pure EV,,632.1,CCS2,1870883,149616.0,165,9.27,26.56,-4.21,2403,98.21,11810.6,201.27,43.42,27.3,Pongal,485
114283,2022-03-02,2022,3,1,Tamil Nadu,Chennai,CHE43,23.7271,79.4983,Ola Electric,S1 X,2W,Scooter,Pure EV,3.6,183.7,CCS2,152559,18115.0,88,16.38,47.45,15.96,2242,95.71,4581.9,5.76,42.67,37.1,Christmas,166
114284,2026-03-13,2026,3,1,Rajasthan,Jaipur,JAI95,19.398,89.4005,Ola Electric,S1 X,2W,Scooter,Pure EV,3.1,,AC,147910,11143.0,18,6.12,33.68,-2.13,1301,99.69,34999.0,152.35,51.98,17.2,Onam,254
114285,2024-04-03,2024,4,2,Gujarat,Ahmedabad,AHM27,11.1491,86.2327,Tata Motors,Tiago EV,4W,Passenger,Pure EV,66.9,507.0,DC Fast,2110158,91342.0,153,9.59,13.22,7.36,1175,96.74,34710.3,44.86,58.19,27.0,Navratri,182
114286,2025-09-13,2025,9,3,West Bengal,Kolkata,KOL16,16.9568,79.5502,BYD,Atto 3,4W,Passenger,Pure EV,33.8,180.0,Bharat DC,1256730,98222.0,230,13.86,1.21,-1.49,1914,106.84,30933.5,236.2,84.58,26.3,Diwali,189
114287,2026-11-20,2026,11,4,Uttar Pradesh,Lucknow,LUC32,28.3825,71.6942,Hyundai,Ioniq 5,4W,Passenger,Pure EV,72.5,322.1,AC,1903437,203094.0,237,19.16,46.13,7.82,2031,92.81,9880.5,247.77,69.85,26.6,Christmas,330
114288,2024-05-16,2024,5,2,Telangana,Hyderabad,HYD43,18.2896,72.9136,Hyundai,Ioniq 5,4W,Passenger,Pure EV,20.4,396.8,CCS2,1213534,78870.0,401,20.1,39.2,-3.25,349,100.27,21308.4,25.6,70.53,35.8,Christmas,338
114289,2025-07-23,2025,7,3,Gujarat,Ahmedabad,AHM75,31.0028,79.2232,Mahindra,XUV400,4W,Passenger,Pure EV,29.6,385.5,Bharat DC,3604754,234300.0,316,6.87,0.17,2.59,1907,90.82,25298.8,208.88,87.46,14.3,Holi,53
114290,2024-10-15,2024,10,4,Kerala,Kochi,KOC22,32.204,93.0312,Ather,Rizta,2W,Scooter,Pure EV,3.6,164.4,AC,158648,6584.0,154,15.42,10.27,-3.25,1794,103.63,12539.9,170.3,44.76,23.8,,92
114291,2025-08-19,2025,8,3,West Bengal,Kolkata,KOL15,30.258,79.9468,Ather,Rizta,2W,Scooter,Pure EV,2.9,169.6,AC,115383,6851.0,90,14.96,1.83,12.03,877,106.1,7680.2,135.59,70.38,31.2,Holi,205
114292,2023-11-19,2023,11,4,Karnataka,Bengaluru,BEN95,24.6698,73.0915,Ather,Rizta,2W,Scooter,Pure EV,3.9,121.2,Bharat DC,141296,8660.0,358,16.76,17.08,2.64,1871,103.2,32782.3,47.63,37.95,33.9,Diwali,358
114293,2025-04-27,2025,4,2,Uttar Pradesh,Lucknow,LUC58,25.9403,83.0579,Hyundai,Creta EV,4W,Passenger,Pure EV,63.6,206.4,AC,3813418,216957.0,83,16.72,49.45,5.63,891,108.32,26089.1,231.78,51.06,31.7,Eid,83
114294,2025-08-27,2025,8,3,Tamil Nadu,Chennai,CHE82,30.5356,96.2464,Hyundai,Creta EV,4W,Passenger,Pure EV,59.2,303.2,AC,1668524,124192.0,180,15.02,35.92,5.3,933,99.8,25187.6,225.18,27.14,30.8,Onam,301
114295,2025-12-18,2025,12,4,Rajasthan,Jaipur,JAI54,9.9764,85.6252,TVS,iQube,2W,Scooter,Pure EV,4.8,158.2,AC,116280,10257.0,350,3.48,0.54,-4.62,1019,91.87,34050.6,47.97,80.77,26.2,Christmas,156
114296,2023-08-26,2023,8,3,Kerala,Kochi,KOC15,32.0065,84.3585,Hyundai,Creta EV,4W,Passenger,Pure EV,41.0,,AC,1022832,52645.0,265,15.46,-0.51,-2.48,1978,108.47,4576.3,140.61,57.2,13.2,Holi,82
114297,2022-08-04,2022,8,3,Telangana,Hyderabad,HYD48,18.4037,85.6304,TVS,iQube,2W,Scooter,Pure EV,3.1,100.5,CCS2,139101,9373.0,213,7.78,-8.35,7.41,525,97.15,28781.1,49.7,52.77,27.7,Holi,361
114298,2022-12-19,2022,12,4,Delhi,New Delhi,NEW91,15.7243,80.2935,Mahindra,XUV400,4W,Passenger,Pure EV,53.1,611.4,CCS2,1790005,171098.0,109,23.5,-9.67,14.48,933,97.49,1054.6,210.93,83.49,26.0,Navratri,415
